t_s,gz_filt_dps,ax_filt_mms2,ay_filt_mms2,az_filt_mms2,ax_raw_mms2,ay_raw_mms2,az_raw_mms2
17.9640,106.5417,-956.64,9466.26,-175.36,-1043.43,8614.16,832.58
17.9740,104.7592,-1090.70,9986.71,-78.11,-1626.92,12935.95,310.87
17.9840,105.0444,-1245.80,9732.73,-529.48,-1866.21,8293.48,-2334.96
17.9950,103.5641,-1260.83,8985.66,-539.30,-1320.96,4752.30,-578.59
18.0050,102.6748,-773.31,9413.01,-91.74,1176.80,11834.67,1698.51
18.0150,101.2543,-802.42,8659.33,7.02,-918.88,4388.48,402.07
18.0250,97.8870,-1132.07,8442.20,126.24,-2450.68,7211.81,603.11
18.0360,96.5799,-1231.04,8939.60,-561.35,-1626.92,11758.17,-3311.71
18.0460,93.0609,-243.06,9242.50,-1111.42,3708.88,10958.93,-3311.71
18.0560,89.0016,-516.11,9535.12,-150.30,-1608.29,11193.31,3694.17
18.0660,85.9711,146.09,9228.25,-330.89,2794.90,7489.34,-1053.23
18.0770,84.4797,871.99,9510.80,-621.67,3775.56,11111.92,-1784.81
18.0870,80.9368,451.64,9479.72,66.35,-1229.75,9303.57,2818.43
18.0980,78.0157,618.83,9353.41,-344.09,1287.61,8637.70,-1985.85
18.1080,74.6480,972.65,8771.66,-558.49,2387.92,5475.05,-1416.08
18.1180,71.5135,847.94,8829.82,-982.82,349.12,9159.41,-2680.16
18.1290,68.2485,1057.28,8824.69,-747.03,1894.64,8795.58,196.13
18.1390,64.1779,1404.81,8575.55,-434.05,2794.90,7163.76,817.87
18.1490,59.8165,1383.13,8521.03,-87.95,1296.44,8212.09,1296.44
18.1590,55.2725,1573.50,8539.26,-228.25,2334.96,8642.60,-789.44
18.1700,51.3567,1976.65,8893.68,-245.75,3589.23,10902.05,-315.77
18.1800,46.1167,1682.72,9090.06,754.84,507.00,10202.84,4757.21
18.1900,42.3856,2496.69,8627.39,737.83,5752.58,6005.59,669.79
18.2000,37.3799,2412.76,8764.71,-75.80,2077.05,9542.85,-3330.34
18.2110,35.0099,3366.88,8613.56,-529.60,7183.37,7757.06,-2344.77
18.2210,30.1169,3317.60,9172.19,474.02,3120.48,12337.75,4488.50
18.2310,25.4108,4024.66,9248.53,850.13,6852.89,9681.12,2354.58
18.2410,21.5705,3593.95,9696.76,-335.47,1871.11,12236.74,-5077.88
18.2520,17.2653,3648.51,9611.16,-55.96,3866.76,9126.07,1062.06
18.2620,13.4537,4251.14,9208.89,-907.17,6661.66,6929.38,-4311.98
18.2720,9.2736,4251.14,9091.73,-696.12,-14672.71,8427.84,148.08
18.2820,5.6965,4050.90,9088.35,-596.12,3249.92,9069.19,-196.13
18.2930,1.0715,3370.95,9320.10,529.07,651.16,10633.35,5029.83
18.3030,-3.0480,3236.52,9280.99,1317.23,2698.79,9059.38,4469.87
18.3130,-7.3176,3630.48,9303.06,1021.23,5206.35,9428.11,-162.79
18.3230,-11.3144,2882.42,9214.14,907.99,-109.83,8710.27,455.03
18.3340,-15.2461,3132.83,8977.63,559.87,4134.48,7637.42,-832.58
18.3440,-20.0983,3074.86,8762.33,814.47,2842.95,7542.29,1832.86
18.3540,-25.1118,2559.52,9091.09,1503.38,498.18,10954.03,4259.03
18.3640,-29.2303,1679.08,8953.50,1445.91,-1842.67,8173.84,1216.02
18.3740,-34.3812,1808.49,9111.48,1312.65,2326.14,10006.71,779.63
18.3850,-38.7219,1808.49,9111.48,1523.00,13778.34,3067.52,2364.38
18.3950,-43.7344,967.25,9643.52,759.06,-2397.73,12658.42,-2296.72
18.4050,-48.7341,1509.89,9102.98,378.55,3680.44,6039.92,-1143.46
18.4150,-51.3519,1872.21,9275.17,174.57,3321.51,10250.89,-641.35
18.4260,-56.1664,2175.41,9155.86,871.82,3388.20,8479.81,3660.82
18.4360,-60.3135,3293.70,8852.05,-512.29,7766.87,7130.42,-6048.74
18.4460,-60.3135,3663.87,8874.47,130.91,5144.57,9001.52,2703.69
18.4560,-65.8415,3501.45,8750.69,-353.83,2851.77,8049.30,-2292.79
18.4680,-69.1231,4009.15,8625.48,-85.95,6039.92,7915.93,985.57
18.4780,-74.2552,3099.25,8472.27,244.27,-540.35,7604.08,1565.14
18.4880,-79.5696,3488.31,8209.36,-1020.22,5044.54,6719.52,-6078.16
18.4980,-81.2738,3528.50,8461.75,49.95,3689.26,9891.97,4330.62
18.5090,-83.8737,3790.52,8677.02,-518.04,4838.60,9896.87,-2789.99
18.5190,-87.5836,3582.76,8706.42,-874.76,2751.75,8873.06,-2301.62
18.5290,-91.2516,3812.75,8722.74,-792.58,4732.69,8815.20,-463.85
18.5390,-95.1001,3860.82,8784.71,-58.80,4053.09,9135.88,2876.29
18.5500,-98.0251,3836.12,8871.07,112.81,3737.31,9360.45,799.24
18.5600,-100.5976,3627.87,8700.44,-295.55,2794.90,7733.52,-1928.97
18.5700,-102.9234,3619.16,8588.50,-137.78,3584.33,7954.17,493.27
18.5800,-103.9424,3676.33,8727.97,-130.23,3905.01,9518.33,-100.03
18.5910,-106.9657,3358.44,8713.11,-288.94,2086.86,8628.87,-923.79
18.6010,-110.0480,3447.75,8663.84,-633.23,3804.98,8384.69,-2010.36
18.6110,-113.6756,3456.82,8583.87,-621.52,3493.13,8130.69,-574.67
18.6220,-114.5770,3299.53,8890.56,-766.11,2670.35,10628.45,-1344.49
18.6330,-119.4709,3100.93,8879.25,71.42,2306.52,8815.20,3421.54
18.6430,-122.0357,3229.19,9099.42,-401.42,3742.22,10347.00,-2292.79
18.6530,-124.3350,3186.26,9091.20,1.50,3014.56,9044.67,1613.19
18.6630,-128.7165,3288.82,9092.17,-280.25,3699.07,9097.63,-1407.25
18.6740,-134.1356,3765.30,9176.98,-348.55,5671.19,9657.59,-621.74
18.6840,-139.6510,3865.02,9538.27,-157.24,4263.93,11585.58,608.01
18.6940,-142.0837,2842.14,9523.81,-18.50,-1249.37,9441.84,536.42
18.7040,-140.2376,2935.08,10022.68,-113.46,3306.80,12849.65,-493.27
18.7140,-132.9184,1789.08,10022.68,-113.46,-2794.90,962.03,-16357.49
18.7250,-122.1669,248.19,9564.42,-113.46,-5915.37,6967.62,11676.78
18.7350,-117.4548,248.19,10005.43,-764.68,15084.59,12504.46,-3369.56
18.7460,-119.2804,-250.40,10310.71,-163.78,-2244.74,12040.60,2239.84
18.7560,-113.2503,229.41,10310.71,-163.78,2148.64,-6465.52,-12203.40
18.7670,-107.6643,303.17,10310.71,-163.78,598.21,19200.44,-11212.92
18.7770,-102.5780,303.17,10310.71,-163.78,-35355.92,26450.50,13275.26
18.7870,-98.5136,-861.10,10310.71,-78.46,-5518.20,34777.32,262.82
18.7970,-90.8386,-625.73,10466.78,-78.46,315.77,11351.20,-17683.35
18.8080,-86.7260,-625.73,10466.78,-78.46,12193.59,-4594.42,-35825.65
18.8180,-75.4473,-1762.11,10466.78,-78.46,-6307.64,-6082.08,-12432.87
18.8280,-64.5491,-2852.05,10466.78,-78.46,-7211.81,24626.46,8599.45
18.8380,-57.1094,-4109.80,10466.78,-78.46,-9140.78,22492.53,14303.98
18.8490,-48.6886,-4109.80,10466.78,-78.46,-26330.86,17544.10,19381.86
18.8590,-39.8121,-4403.83,10466.78,52.17,-5579.98,-3560.79,574.67
18.8690,-31.8555,-4202.67,10907.47,52.17,-3398.00,13404.71,-13888.18
18.8790,-26.0549,-4333.58,10641.73,636.02,-4857.23,9135.88,2971.41
18.8900,-18.0044,-4333.58,10901.13,-880.98,-12916.34,12371.09,-6948.99
18.9010,-9.7441,-5130.27,10061.33,-1534.63,-8317.02,5302.46,-4149.19
18.9110,-2.6809,-5683.48,10702.73,6.96,-7896.31,14337.32,6173.29
18.9210,3.2293,-6330.81,10702.73,6.96,-8920.13,18908.20,-9044.67
18.9320,9.4035,-6553.88,10342.08,6.96,-7446.19,8298.39,37730.11
18.9420,20.6764,-6553.88,10342.08,6.96,-72680.03,20797.94,76522.27
18.9520,34.6365,-7835.99,10342.08,6.96,-12964.39,-6116.41,9451.65
18.9620,35.2735,-7739.98,10342.08,1235.52,-7355.97,-717.85,6149.75
18.9730,38.3444,-7739.98,10301.19,1947.50,6445.91,10069.47,4795.45
18.9830,39.9271,-8810.75,10301.19,1947.50,-13093.84,20947.00,-7015.68
18.9930,48.9309,-7691.72,10301.19,3352.62,-3215.60,-2282.99,8973.08
19.0030,52.3776,-6620.37,10656.10,2637.18,-2334.96,12667.25,-224.57
19.0130,57.8983,-7649.89,10323.18,2108.76,-11767.98,8436.66,-4.90
19.0240,62.4348,-6418.62,10903.83,838.93,-1493.55,14194.15,-4240.40
19.0340,67.8573,-7309.43,10903.83,778.43,-10872.63,3105.77,536.42
19.0440,72.7451,-6395.93,11067.87,1085.03,-2741.94,11997.46,2311.43
19.0540,74.3395,-5639.24,11117.58,1406.80,-2612.49,11399.25,2693.89
19.0650,76.5266,-4671.24,10737.80,1410.62,-799.24,8585.72,1425.89
19.0750,80.1996,-4603.12,10285.69,1879.88,-4330.62,7723.72,3756.93
19.0850,82.8337,-3627.97,10890.64,1879.88,272.62,14318.69,-10044.95
19.0950,83.6906,-3149.31,10958.99,1526.85,-1234.66,11346.29,114.74
19.1060,87.0414,-3678.59,10464.43,2025.43,-5795.73,7661.94,4019.75
19.1160,89.7019,-3399.47,10016.69,1661.53,-2282.99,7479.53,205.94
19.1260,92.4463,-3326.41,9877.36,1019.14,-3034.18,9087.82,-1550.43
19.1370,95.4594,-3011.42,10155.22,754.12,-1751.47,11729.73,-305.97
19.1480,97.9045,-2904.96,9968.63,530.53,-2479.12,8911.30,-363.83
19.1580,100.2252,-3146.16,9571.00,-496.42,-4110.95,7317.72,-4604.22
19.1680,103.8026,-3051.00,9671.51,-857.46,-2670.35,10241.08,-2301.62
19.1780,105.0888,-2799.72,9417.44,-1154.92,-1794.62,7977.71,-2344.77
19.1890,105.9051,-2746.19,9588.35,-1042.60,-2532.08,10556.86,-593.30
19.1990,105.0905,-2557.84,9694.94,-942.15,-1804.42,10298.94,-540.35
19.2090,104.7724,-2191.80,9482.52,-674.28,-727.65,8278.77,397.17
19.2190,105.2006,-1857.78,9404.63,-1013.29,-521.71,8963.28,-2369.29
19.2300,106.7394,-1762.77,9451.11,-396.20,-1382.74,9714.47,2072.15
19.2400,106.8296,-1508.87,9319.09,-272.04,-493.27,8571.01,224.57
19.2510,106.0527,-1609.96,9296.61,-177.43,-2014.29,9169.22,201.04
19.2610,106.8948,-1712.01,9230.87,-539.11,-2120.20,8858.35,-1985.85
19.2720,108.3454,-1628.89,8883.59,-262.81,-1296.44,6915.65,842.39
19.2820,107.0297,-1160.52,9003.22,32.96,712.94,9681.12,1216.02
19.2920,106.0878,-651.87,9685.65,-600.48,1382.74,13552.79,-3134.21
19.3020,105.6384,-286.14,9988.59,-859.31,1176.80,11705.22,-1894.64
19.3120,103.1819,-226.95,9669.75,-557.22,9.81,7862.97,651.16
19.3230,100.8323,176.38,10023.17,-900.41,1789.71,12025.89,-2273.18
19.3330,96.9826,-224.49,9943.91,-1469.75,-1827.96,9494.80,-3747.12
19.3430,92.2718,-369.05,9391.26,-1233.27,-947.32,6259.58,-287.33
19.3530,91.2422,-336.43,9162.02,-1009.56,-205.94,7862.97,-114.74
19.3640,87.6025,580.70,9275.04,-173.16,4249.22,9915.50,3172.45
19.3740,85.6427,423.37,9055.29,-1109.97,-205.94,7810.02,-4857.23
19.3840,82.7169,927.29,9063.11,-1548.36,2942.98,9107.44,-3301.90
19.3940,80.7738,1392.60,8966.35,-1151.60,3253.85,8418.03,435.42
19.4050,77.5656,1441.43,8907.05,-676.31,1636.73,8571.01,1224.85
19.4150,73.6609,851.69,8903.27,-1026.28,-1507.28,8881.88,-2426.17
19.4250,69.6466,1686.33,8633.08,-411.31,5024.93,7101.98,2048.61
19.4350,66.0176,1609.34,8707.03,-697.58,1301.34,9126.07,-1842.67
19.4460,61.1463,2136.53,8479.95,206.66,4245.30,7193.18,3823.61
19.4570,56.6024,3042.54,8789.43,206.66,6666.56,10543.13,-9145.68
19.4670,51.2166,3471.57,8775.35,393.04,5187.72,8695.56,1138.55
19.4770,47.4466,3673.19,8772.64,-509.72,4479.68,8757.34,-4120.75
19.4880,43.4636,3293.56,8826.39,-1349.61,1775.00,9130.97,-4709.15
19.4980,40.0665,3497.24,9116.12,-1465.48,4311.98,10757.90,-1928.97
19.5080,35.5045,2553.80,9266.92,-1187.68,-1219.95,10121.44,-76.49
19.5180,30.1901,3466.38,9941.43,-1069.79,7116.69,13763.63,-598.21
19.5290,25.6301,3167.53,10336.03,-1594.66,1972.12,12572.13,-3694.17
19.5390,21.7450,3206.95,10084.96,-1276.71,3364.66,8662.21,-4.90
19.5490,17.5975,2273.72,9820.50,-1082.56,-1459.23,8321.92,-305.97
19.5590,13.0562,2042.96,9638.82,98.73,1119.92,8609.26,4823.89
19.5700,9.4783,2203.94,9731.36,424.57,2847.85,10255.79,1727.93
19.5800,6.0708,2584.36,9067.03,-560.99,4106.04,5302.46,-4503.21
19.5900,2.3415,3151.91,8653.12,-1695.02,5422.10,6307.64,-6231.15
19.6000,-1.5290,4175.51,8419.71,-2613.62,8269.95,7097.07,-6288.02
19.6100,-5.6663,5239.37,8288.10,-2117.77,9494.80,7542.29,-134.35
19.6210,-9.9064,3789.42,8244.34,-1587.91,-2010.36,7996.34,531.52
19.6310,-13.9665,3502.45,8178.45,-1243.46,2354.58,7805.11,134.35
19.6410,-18.5726,3837.55,8561.10,-1225.42,5177.91,10729.46,-1153.26
19.6510,-24.1489,3409.74,8622.90,-1290.42,1698.51,8973.08,-1550.43
19.6620,-28.9762,4671.67,8342.39,-1863.16,9719.37,6752.86,-4154.10
19.6720,-32.6284,4267.68,8380.95,-968.03,2651.72,8599.45,2612.49
19.6820,-37.4319,4345.38,8762.65,-478.65,4656.20,10925.59,1478.84
19.6920,-42.0754,3807.38,9322.60,-516.88,1655.36,12495.63,-669.79
19.7030,-46.9638,3573.30,9105.12,465.17,2637.01,7872.78,4393.38
19.7130,-50.5537,3726.73,9236.83,-491.24,4340.42,9983.17,-4316.89
19.7230,-55.1036,3780.62,8943.08,569.82,3996.21,7278.50,4814.08
19.7330,-59.9896,3615.06,8884.47,-282.97,2952.78,8552.38,-3694.17
19.7440,-63.6827,3983.13,8696.83,-124.00,5455.44,7633.50,511.91
19.7540,-67.2969,3530.13,8798.58,233.84,1718.13,9375.16,1665.17
19.7650,-71.3809,3549.60,8757.23,283.76,3627.48,8522.96,483.47
19.7750,-74.6386,3328.84,8782.40,93.05,2445.78,8925.03,-669.79
19.7860,-78.6621,3521.54,8592.12,-36.57,4292.37,7513.86,-555.06
19.7960,-81.5625,3491.15,8359.92,245.53,3369.56,7044.12,1373.91
19.8060,-83.8658,3865.77,8381.58,-509.07,5364.24,8504.33,-3527.45
19.8160,-85.7091,3263.05,8551.36,-321.15,852.20,9513.43,430.51
19.8270,-90.9054,3591.50,8422.95,-663.70,4905.29,7695.28,-2033.90
19.8370,-93.2618,3735.60,8677.72,-614.32,4311.98,10121.44,-416.78
19.8470,-95.8143,3687.10,8870.60,73.21,3493.13,9963.56,2823.33
19.8570,-98.3150,3768.93,8737.40,-379.79,4096.24,7982.61,-2191.79
19.8670,-99.9396,3513.71,8830.86,232.20,2492.85,9360.45,2680.16
19.8780,-102.2317,3481.94,9085.49,-459.32,3354.85,10528.42,-3225.41
19.8880,-105.9992,3702.48,8927.27,52.66,4584.61,8030.67,2100.58
19.8980,-110.3375,3751.61,9192.59,-511.16,3948.16,10696.11,-2766.46
19.9080,-111.7153,3429.06,9052.73,-650.17,2138.83,8260.14,-1206.22
19.9200,-114.2127,3364.40,9234.66,-498.17,3105.77,10265.60,109.83
19.9300,-116.8639,3240.89,9046.12,-935.55,2746.84,7977.71,-2685.06
19.9400,-118.9718,3131.49,9015.74,-917.90,2693.89,8843.64,-847.29
19.9500,-122.6523,3030.63,9099.08,-475.03,2627.20,9571.29,1296.44
19.9610,-126.1106,3280.23,9017.66,-650.88,4278.64,8556.30,-1354.30
19.9710,-130.9885,3635.84,8944.93,-778.23,5058.27,8532.77,-1287.61
19.9810,-136.7340,3654.37,9212.61,-597.68,3728.49,10729.46,124.54
19.9910,-135.4638,3654.37,9212.61,-2128.21,-16759.56,28192.16,-8250.33
20.0020,-119.9377,3578.19,9776.11,-3269.47,3273.46,12969.29,-7834.53
20.0120,-110.2034,3062.61,9150.22,-3269.47,1000.28,5603.52,5048.46
20.0220,-103.3474,3062.61,9150.22,-1774.17,-29240.49,22349.36,4207.05
20.0320,-90.8622,1620.25,9647.62,-879.58,-4149.19,12466.21,2698.79
20.0430,-78.3006,789.78,9326.08,-879.58,-2532.08,7504.05,18401.20
20.0540,-69.9274,-365.51,9384.34,-1597.63,-4986.68,9714.47,-4469.87
20.0640,-62.0502,-1498.43,9432.54,-1173.77,-6030.11,9705.64,521.71
20.0740,-53.8062,-1607.49,9451.14,87.94,-2043.71,9556.58,5134.76
20.0850,-47.4264,-1847.91,8975.35,87.94,-2809.61,6279.20,-8145.40
20.0950,-42.0365,-2219.12,9019.58,-138.33,-3703.97,9270.23,-1043.43
20.1050,-37.0036,-2340.95,8897.72,-36.92,-2828.24,8207.19,368.73
20.1150,-32.7665,-2667.09,9128.65,-167.42,-3971.69,10437.22,-689.41
20.1260,-28.6036,-2823.67,9184.31,360.91,-3449.98,9499.70,2474.22
20.1360,-24.9126,-2936.58,9174.10,212.24,-3388.20,9116.26,-382.46
20.1460,-21.3208,-3126.54,9283.99,395.73,-3886.38,9906.68,1129.73
20.1560,-17.6306,-3529.16,9288.25,472.51,-5139.67,9312.39,779.63
20.1660,-13.3675,-3914.42,9232.29,-43.09,-5455.44,8915.23,-2105.49
20.1770,-9.4172,-3646.38,9241.51,149.31,-2574.25,9293.76,918.88
20.1870,-6.8831,-3445.49,9226.40,-199.27,-2641.91,9140.78,-1593.58
20.1970,-4.9622,-3302.82,9240.77,146.94,-2732.13,9322.20,1531.80
20.2070,-3.7436,-3160.05,9304.77,92.65,-2588.96,9667.40,-124.54
20.2180,-2.8275,-3042.89,9346.95,94.12,-2574.25,9586.00,100.03
20.2280,-2.2073,-2936.80,9362.66,283.98,-2512.46,9451.65,1043.43
20.2380,-1.7731,-2885.47,9401.89,93.23,-2680.16,9624.25,-669.79
20.2480,-1.4272,-2784.98,9392.88,353.09,-2383.02,9341.81,1392.54
20.2590,-1.1851,-2767.74,9421.85,241.28,-2698.79,9586.00,-205.94
20.2690,-1.0366,-2728.26,9435.59,410.34,-2570.32,9513.43,1086.58
20.2790,-0.9746,-2710.01,9486.83,235.50,-2637.01,9777.23,-463.85
20.2890,-0.9103,-2670.50,9496.56,373.16,-2512.46,9551.68,923.79
20.3000,-0.9072,-2662.82,9509.98,263.03,-2632.10,9586.00,-177.50
20.3100,-0.9051,-2649.03,9489.75,315.75,-2593.86,9375.16,526.62
20.3200,-0.8616,-2637.99,9498.45,318.69,-2593.86,9547.75,330.48
20.3300,-0.8101,-2622.50,9520.85,397.54,-2560.52,9647.78,712.94
20.3410,-0.8581,-2617.75,9529.89,356.28,-2598.76,9581.10,191.23
20.3510,-0.8287,-2602.38,9528.16,371.13,-2540.90,9518.33,430.51
20.3610,-0.7661,-2584.40,9516.68,379.28,-2512.46,9451.65,411.88
20.3710,-0.7643,-2557.65,9521.34,339.71,-2450.68,9547.75,181.42
20.3820,-0.8051,-2540.97,9514.42,389.45,-2474.22,9475.19,588.40
20.3920,-0.8126,-2528.60,9515.01,304.89,-2479.12,9518.33,-33.34
20.4020,-0.7758,-2549.30,9529.19,328.05,-2632.10,9609.54,420.71
20.4120,-0.7921,-2553.50,9537.71,290.29,-2570.32,9586.00,139.25
20.4220,-0.7615,-2567.26,9549.95,341.28,-2622.30,9619.34,545.25
20.4330,-0.7611,-2551.60,9543.89,280.68,-2488.93,9509.51,38.25
20.4430,-0.7608,-2546.71,9527.11,323.20,-2527.17,9432.04,493.27
20.4530,-0.7396,-2555.16,9519.32,292.10,-2588.96,9475.19,167.69
20.4630,-0.7247,-2547.60,9540.80,325.47,-2517.37,9662.49,458.95
20.4740,-0.7773,-2560.58,9541.84,289.01,-2612.49,9547.75,143.18
20.4840,-0.7302,-2566.25,9551.26,330.84,-2588.96,9604.63,498.18
20.4940,-0.7392,-2565.11,9548.53,278.99,-2560.52,9533.04,71.59
20.5040,-0.7454,-2583.21,9544.00,291.06,-2655.64,9518.33,339.31
20.5150,-0.7288,-2582.40,9542.35,294.04,-2579.15,9533.04,305.97
20.5250,-0.7382,-2585.67,9542.43,282.11,-2598.76,9542.85,234.38
20.5350,-0.6818,-2572.99,9552.50,299.43,-2522.27,9609.54,368.73
20.5450,-0.7263,-2571.48,9561.79,288.38,-2565.42,9614.44,244.19
20.5560,-0.7154,-2555.75,9578.22,297.78,-2492.85,9671.32,335.39
20.5660,-0.7288,-2540.43,9574.97,284.12,-2479.12,9556.58,229.48
20.5760,-0.6962,-2536.80,9542.06,305.75,-2522.27,9355.54,392.27
20.5860,-0.6734,-2549.19,9540.71,270.49,-2598.76,9533.04,129.45
20.5970,-0.6784,-2545.77,9574.71,324.46,-2532.08,9767.42,540.35
20.6070,-0.7029,-2551.46,9570.67,270.16,-2574.25,9547.75,52.96
20.6170,-0.6991,-2578.18,9552.82,320.47,-2685.06,9451.65,521.71
20.6270,-0.7384,-2570.73,9544.85,288.93,-2540.90,9499.70,162.79
20.6370,-0.7449,-2553.39,9530.13,325.88,-2484.02,9446.75,473.66
20.6470,-0.7285,-2577.76,9523.36,277.96,-2675.25,9484.99,86.30
20.6570,-0.7169,-2568.62,9524.08,297.10,-2532.08,9528.14,373.63
20.6670,-0.7089,-2563.08,9528.95,266.31,-2540.90,9556.58,143.18
20.6770,-0.7453,-2532.95,9538.25,260.91,-2412.44,9590.90,239.28
20.6880,-0.7497,-2545.13,9528.20,297.77,-2593.86,9471.26,445.22
20.6980,-0.7738,-2550.17,9504.51,321.57,-2570.32,9370.25,416.78
20.7080,-0.7277,-2551.26,9484.37,304.13,-2555.61,9370.25,234.38
20.7180,-0.7374,-2554.09,9476.52,308.42,-2565.42,9432.04,325.58
20.7290,-0.7442,-2541.06,9483.53,330.10,-2488.93,9523.24,416.78
20.7390,-0.7700,-2559.27,9502.43,294.67,-2632.10,9609.54,152.98
20.7490,-0.7880,-2562.26,9513.49,305.56,-2574.25,9576.19,349.12
20.7590,-0.7586,-2546.62,9497.74,279.95,-2484.02,9408.50,177.50
20.7700,-0.7381,-2543.71,9497.30,306.34,-2532.08,9494.80,411.88
20.7800,-0.7447,-2548.05,9499.13,310.18,-2565.42,9509.51,325.58
20.7900,-0.7283,-2533.28,9496.28,335.23,-2474.22,9480.09,435.42
20.8000,-0.7378,-2539.71,9508.26,290.15,-2565.42,9576.19,109.83
20.8110,-0.7235,-2532.30,9521.25,314.50,-2502.66,9594.83,411.88
20.8210,-0.6925,-2546.57,9529.49,303.38,-2603.67,9576.19,258.90
20.8310,-0.6498,-2546.42,9505.60,305.86,-2545.81,9370.25,315.77
20.8410,-0.7249,-2535.71,9504.72,292.54,-2492.85,9499.70,239.28
20.8520,-0.7354,-2549.30,9500.29,315.43,-2603.67,9475.19,406.98
20.8620,-0.7008,-2573.51,9511.67,320.20,-2670.35,9576.19,339.31
20.8720,-0.7606,-2563.26,9535.62,320.30,-2522.27,9671.32,320.68
20.8820,-0.7395,-2557.02,9520.82,314.69,-2532.08,9436.94,292.24
20.8930,-0.7667,-2552.82,9512.65,314.90,-2536.00,9466.36,315.77
20.9030,-0.7857,-2562.99,9502.76,306.45,-2603.67,9446.75,272.62
20.9130,-0.7570,-2546.22,9511.57,300.66,-2479.12,9561.48,277.53
20.9230,-0.6949,-2548.09,9516.26,294.08,-2555.61,9542.85,267.72
20.9330,-0.7145,-2555.29,9520.25,305.08,-2584.05,9542.85,349.12
20.9440,-0.7492,-2555.35,9525.70,297.61,-2555.61,9556.58,267.72
20.9540,-0.7734,-2555.40,9533.28,311.84,-2555.61,9576.19,368.73
20.9640,-0.7904,-2548.78,9511.76,296.34,-2522.27,9389.87,234.38
20.9740,-0.7603,-2554.85,9502.75,301.21,-2579.15,9451.65,320.68
20.9850,-0.7813,-2564.61,9530.24,273.53,-2603.67,9686.03,162.79
20.9950,-0.7959,-2570.46,9532.87,288.64,-2593.86,9547.75,349.12
21.0050,-0.7432,-2564.55,9545.84,282.69,-2540.90,9619.34,258.90
21.0150,-0.7273,-2569.43,9550.39,275.97,-2588.96,9576.19,249.09
21.0260,-0.7161,-2567.65,9533.37,311.78,-2560.52,9436.94,455.03
21.0360,-0.7293,-2553.67,9523.32,283.95,-2497.75,9466.36,172.60
21.0460,-0.6965,-2553.08,9532.72,315.22,-2550.71,9586.00,440.32
21.0560,-0.7156,-2550.64,9529.83,297.09,-2540.90,9513.43,224.57
21.0670,-0.7290,-2572.62,9534.58,326.72,-2660.54,9561.48,445.22
21.0770,-0.7593,-2572.16,9543.03,281.38,-2570.32,9590.90,100.03
21.0870,-0.7595,-2559.24,9556.53,345.73,-2507.56,9633.07,603.11
21.0970,-0.7597,-2560.48,9537.27,292.86,-2565.42,9428.11,81.40
21.1080,-0.7388,-2558.52,9512.22,336.67,-2550.71,9370.25,511.91
21.1180,-0.7452,-2559.90,9519.61,295.22,-2565.42,9561.48,129.45
21.1280,-0.7707,-2571.40,9542.36,351.11,-2617.39,9671.32,574.67
21.1380,-0.7045,-2573.93,9563.18,289.52,-2584.05,9681.12,43.15
21.1490,-0.7002,-2564.58,9571.60,341.65,-2527.17,9619.34,550.15
21.1590,-0.7392,-2553.18,9557.14,332.75,-2507.56,9475.19,297.14
21.1690,-0.7244,-2566.02,9551.32,323.66,-2617.39,9518.33,287.33
21.1790,-0.7561,-2545.70,9555.05,360.33,-2464.41,9576.19,507.00
21.1890,-0.7153,-2520.81,9546.75,287.28,-2421.26,9499.70,-4.90
21.2000,-0.7708,-2534.44,9561.90,286.31,-2588.96,9647.78,282.43
21.2100,-0.7886,-2546.32,9565.52,261.61,-2593.86,9586.00,162.79
21.2200,-0.7800,-2551.91,9563.44,308.92,-2574.25,9551.68,498.18
21.2300,-0.7740,-2564.02,9556.68,237.53,-2612.49,9518.33,-48.05
21.2410,-0.7489,-2570.97,9545.19,327.90,-2598.76,9480.09,689.41
21.2510,-0.6892,-2566.92,9545.57,236.43,-2550.71,9547.75,-129.45
21.2610,-0.6895,-2558.97,9564.43,308.79,-2527.17,9671.32,598.21
21.2710,-0.6897,-2548.69,9556.78,47.96,-2507.56,9513.43,-995.37
21.2820,-0.7108,-2560.66,9566.90,171.34,-2608.57,9624.25,664.89
21.2920,-0.7046,-2530.04,9532.40,133.15,-2407.53,9336.91,-19.61
21.3020,-0.6792,-2541.82,9512.35,196.55,-2588.96,9398.69,450.13
21.3120,-0.6825,-2553.21,9516.19,218.43,-2598.76,9537.95,305.97
21.3230,-0.6848,-2552.71,9517.25,219.66,-2550.71,9523.24,224.57
21.3330,-0.6864,-2546.62,9531.82,284.78,-2522.27,9614.44,545.25
21.3430,-0.6875,-2558.03,9531.27,465.14,-2603.67,9528.14,1186.60
21.3530,-0.7303,-2549.90,9537.27,460.18,-2517.37,9571.29,440.32
21.3640,-0.7182,-2539.47,9529.43,397.76,-2497.75,9484.99,148.08
21.3740,-0.7308,-2535.05,9514.23,427.26,-2517.37,9428.11,545.25
21.3840,-0.7186,-2556.42,9496.90,332.19,-2641.91,9398.69,-48.05
21.3940,-0.7310,-2564.89,9524.54,418.94,-2598.76,9681.12,765.90
21.4050,-0.7188,-2556.37,9532.29,333.19,-2522.27,9576.19,-9.81
21.4150,-0.6682,-2555.23,9512.25,368.93,-2550.71,9398.69,511.91
21.4250,-0.6327,-2540.01,9503.16,265.53,-2479.12,9451.65,-148.08
